Random Generator,bet,02-2020,04-2020,06-2020,08-2020,10-2020,12-2020,02-2021,04-2021,06-2021,08-2021,10-2021,12-2021,02-2022,04-2022,06-2022,08-2022,10-2022,12-2022,02-2023,04-2023,06-2023,08-2023,10-2023,12-2023,02-2024,04-2024,06-2024,08-2024,10-2024,12-2024,02-2025,04-2025,06-2025,08-2025,10-2025,12-2025,02-2026,04-2026,06-2026,08-2026,10-2026,12-2026,02-2027,04-2027,06-2027,08-2027,10-2027,12-2027,02-2028,04-2028,06-2028,08-2028,10-2028,12-2028,02-2029,04-2029,06-2029,08-2029,10-2029,12-2029,02-2030,04-2030,06-2030,08-2030,10-2030,12-2030
6884,0.0962890623079147,0.040983606557377046,0.040983606557377046,0.03187250996015936,0.024291497975708502,0.01593625498007968,0.007874015748031496,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7781,0.149032924044877,0.05363984674329502,0.061068702290076333,0.06896551724137931,0.0749063670411985,0.07434944237918216,0.08856088560885608,0.07806691449814127,0.07037037037037037,0.06569343065693431,0.05755395683453238,0.0539568345323741,0.039711191335740074,0.02888086642599278,0.018315018315018316,0.007518796992481203,0.007462686567164179,0.003745318352059925,0.0036900369003690036,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9221,0.15031790194916503,0.043137254901960784,0.038461538461538464,0.015037593984962405,0.014925373134328358,0.0036900369003690036,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3784,0.20516190293128603,0.12982456140350876,0.1314878892733564,0.16151202749140894,0.18493150684931506,0.22945205479452055,0.3288590604026846,0.3519736842105263,0.37209302325581395,0.4119601328903654,0.4735099337748344,0.5533333333333333,0.6357615894039735,0.6476510067114094,0.6079734219269103,0.5785953177257525,0.5484949832775919,0.5604026845637584,0.5218855218855218,0.46621621621621623,0.40202702702702703,0.3609271523178808,0.34459459459459457,0.36551724137931035,0.3890784982935154,0.4612794612794613,0.5824915824915825,0.6588628762541806,0.7491638795986622,0.7627118644067796,0.7792642140468228,0.7260726072607261,0.7035830618892508,0.6918032786885245,0.6611842105263158,0.6324503311258278,0.6118421052631579,0.63,0.6166666666666667,0.6375838926174496,0.5521885521885522,0.5604026845637584,0.5170068027210885,0.6338983050847458,0.5290102389078498,0.5742574257425742,0.5151515151515151,0.43728813559322033,0.46488294314381273,0.4782608695652174,0.46779661016949153,0.48788927335640137,0.4186851211072664,0.40350877192982454,0.42105263157894735,0.3957597173144876,0.4084507042253521,0.3665480427046263,0.38489208633093525,0.4043321299638989,0.3978102189781022,0.33210332103321033,0.3025830258302583,0.34782608695652173,0.36231884057971014,0.3568904593639576,0.34519572953736655
2005,0.19020637388457498,0.2028985507246377,0.19014084507042253,0.15625,0.13333333333333333,0.11428571428571428,0.10071942446043165,0.07526881720430108,0.07246376811594203,0.058823529411764705,0.07220216606498195,0.08029197080291971,0.09454545454545454,0.08273381294964029,0.06810035842293907,0.05693950177935943,0.041811846689895474,0.042105263157894736,0.05755395683453238,0.05714285714285714,0.042704626334519574,0.03508771929824561,0.02422145328719723,0.027874564459930314,0.03767123287671233,0.06293706293706294,0.07241379310344828,0.1048951048951049,0.1602787456445993,0.2041522491349481,0.29553264604810997,0.3875432525951557,0.4895833333333333,0.6421052631578947,0.7222222222222222,0.8292682926829268,0.9045936395759717,0.9288256227758007,0.8844765342960289,0.8102189781021898,0.8065693430656934,0.7463768115942029,0.6951672862453532,0.6764705882352942,0.6945454545454546,0.6936619718309859,0.6964285714285714,0.675,0.6512455516014235,0.5760869565217391,0.5781818181818181,0.5957446808510638,0.6120996441281139,0.5214285714285715,0.5263157894736842,0.5441696113074205,0.5342960288808665,0.5514705882352942,0.46863468634686345,0.48148148148148145,0.46886446886446886,0.48175182481751827,0.5018315018315018,0.4963768115942029,0.43018867924528303,0.36329588014981273,0.30916030534351147
5869,0.21138460226939101,0.14576271186440679,0.16610169491525423,0.2236842105263158,0.24324324324324326,0.29431438127090304,0.3543046357615894,0.35906040268456374,0.3566666666666667,0.3612040133779264,0.35906040268456374,0.4175084175084175,0.4429530201342282,0.4175084175084175,0.375,0.3401360544217687,0.310580204778157,0.3413793103448276,0.3633217993079585,0.37755102040816324,0.36486486486486486,0.37037037037037035,0.3825503355704698,0.39864864864864863,0.44673539518900346,0.5729537366548043,0.6142857142857143,0.6868327402135231,0.7340425531914894,0.7473309608540926,0.7535714285714286,0.7624113475177305,0.6971830985915493,0.6546762589928058,0.6014492753623188,0.5766423357664233,0.6007194244604317,0.6007194244604317,0.6245487364620939,0.5901060070671378,0.5809859154929577,0.5316901408450704,0.5993031358885017,0.5888501742160279,0.548951048951049,0.5457627118644067,0.4671280276816609,0.4666666666666667,0.475,0.4384057971014493,0.4444444444444444,0.4232209737827715,0.38022813688212925,0.4356060606060606,0.4961832061068702,0.49624060150375937,0.4945054945054945,0.45353159851301117,0.43283582089552236,0.41132075471698115,0.41923076923076924,0.4524714828897338,0.44150943396226416,0.3684210526315789,0.31851851851851853,0.36329588014981273,0.3978102189781022
4036,0.155125458573457,0.10855263157894737,0.11589403973509933,0.10423452768729642,0.1038961038961039,0.10855263157894737,0.12786885245901639,0.11666666666666667,0.1174496644295302,0.09966777408637874,0.1,0.09395973154362416,0.09698996655518395,0.0858085808580858,0.08653846153846154,0.0761904761904762,0.09872611464968153,0.1064516129032258,0.15112540192926044,0.17475728155339806,0.18241042345276873,0.1791530944625407,0.1870967741935484,0.20711974110032363,0.2305194805194805,0.24836601307189543,0.2819672131147541,0.34105960264900664,0.42483660130718953,0.5032679738562091,0.6073825503355704,0.7209302325581395,0.7875816993464052,0.8125,0.8209459459459459,0.8406779661016949,0.7905405405405406,0.734006734006734,0.7027027027027027,0.6941580756013745,0.6448275862068965,0.6539792387543253,0.648936170212766,0.6202090592334495,0.6175438596491228,0.6518771331058021,0.6288659793814433,0.6068965517241379,0.5972222222222222,0.5847750865051903,0.5384615384615384,0.5017301038062284,0.49469964664310956,0.5212765957446809,0.5302491103202847,0.5143884892086331,0.5304659498207885,0.48398576512455516,0.4697508896797153,0.44912280701754387,0.426056338028169,0.3663003663003663,0.38686131386861317,0.3680297397769517,0.3903345724907063,0.3763837638376384,0.36666666666666664
4644,0.10148595276987199,0.023809523809523808,0.023809523809523808,0.0234375,0.02702702702702703,0.03802281368821293,0.03474903474903475,0.03076923076923077,0.03802281368821293,0.034220532319391636,0.03787878787878788,0.05343511450381679,0.07894736842105263,0.07777777777777778,0.07777777777777778,0.06415094339622641,0.05128205128205128,0.05860805860805861,0.06545454545454546,0.05904059040590406,0.04059040590405904,0.032846715328467155,0.02973977695167286,0.02631578947368421,0.022988505747126436,0.015384615384615385,0.011673151750972763,0.007692307692307693,0.011406844106463879,0.018796992481203006,0.02247191011235955,0.033210332103321034,0.040892193308550186,0.04868913857677903,0.06923076923076923,0.0888030888030888,0.07604562737642585,0.07575757575757576,0.08778625954198473,0.11026615969581749,0.12406015037593984,0.1590909090909091,0.18867924528301888,0.20075757575757575,0.22988505747126436,0.3074074074074074,0.36329588014981273,0.40823970037453183,0.48698884758364314,0.516728624535316,0.5367647058823529,0.5498154981549815,0.5708955223880597,0.5931558935361216,0.569811320754717,0.5823754789272031,0.5747126436781609,0.5551330798479087,0.583969465648855,0.5811320754716981,0.6045627376425855,0.5769230769230769,0.5719844357976653,0.562015503875969,0.5647058823529412,0.5450980392156862,0.5882352941176471
8608,0.148787715804065,0.08303249097472924,0.08992805755395683,0.10247349823321555,0.12280701754385964,0.13636363636363635,0.14726027397260275,0.14576271186440679,0.12837837837837837,0.12040133779264214,0.11148648648648649,0.08163265306122448,0.06440677966101695,0.04304635761589404,0.03289473684210526,0.019801980198019802,0.019933554817275746,0.033444816053511704,0.033783783783783786,0.033783783783783786,0.03389830508474576,0.03424657534246575,0.030716723549488054,0.030405405405405407,0.023178807947019868,0.010033444816053512,0.006578947368421052,0.006622516556291391,0.0033444816053511705,0.003355704697986577,0.003367003367003367,0.003289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9925,0.11595328567200301,0.04878048780487805,0.04897959183673469,0.04878048780487805,0.04065040650406504,0.04878048780487805,0.04780876494023904,0.047619047619047616,0.039525691699604744,0.0392156862745098,0.028455284552845527,0.028455284552845527,0.024096385542168676,0.016,0.007936507936507936,0.00398406374501992,0.003937007874015748,0.0038461538461538464,0.0,0.0,0.0,0.003816793893129771,0.0037735849056603774,0.0037174721189591076,0.003703703703703704,0.007272727272727273,0.007326007326007326,0.0036101083032490976,0.003663003663003663,0.0035971223021582736,0.007194244604316547,0.014336917562724014,0.024822695035460994,0.032490974729241874,0.03914590747330961,0.057971014492753624,0.0695970695970696,0.06319702602230483,0.07116104868913857,0.08088235294117647,0.09433962264150944,0.08712121212121213,0.09363295880149813,0.11940298507462686,0.13357400722021662,0.2152777777777778,0.2705479452054795,0.33217993079584773,0.4230769230769231,0.5212765957446809,0.5673758865248227,0.6370106761565836,0.6631205673758865,0.6884057971014492,0.7509025270758123,0.7526881720430108,0.7330960854092526,0.7298245614035088,0.7067137809187279,0.656140350877193,0.6405693950177936,0.5658362989323843,0.5620437956204379,0.5962962962962963,0.6051660516605166,0.6407407407407407,0.5724907063197026
