Random Generator,bet,02-2020,04-2020,06-2020,08-2020,10-2020,12-2020,02-2021,04-2021,06-2021,08-2021,10-2021,12-2021,02-2022,04-2022,06-2022,08-2022,10-2022,12-2022,02-2023,04-2023,06-2023,08-2023,10-2023,12-2023,02-2024,04-2024,06-2024,08-2024,10-2024,12-2024,02-2025,04-2025,06-2025,08-2025,10-2025,12-2025,02-2026,04-2026,06-2026,08-2026,10-2026,12-2026,02-2027,04-2027,06-2027,08-2027,10-2027,12-2027,02-2028,04-2028,06-2028,08-2028,10-2028,12-2028,02-2029,04-2029,06-2029,08-2029,10-2029,12-2029,02-2030,04-2030,06-2030,08-2030,10-2030,12-2030
6241,0.20320482008392002,0.06072874493927125,0.10040160642570281,0.14516129032258066,0.18972332015810275,0.22134387351778656,0.26053639846743293,0.31153846153846154,0.3816793893129771,0.48091603053435117,0.6138996138996139,0.7213740458015268,0.8181818181818182,0.8847583643122676,0.8970588235294118,0.898876404494382,0.8698884758364313,0.8339483394833949,0.7830882352941176,0.7236363636363636,0.6895306859205776,0.6290909090909091,0.6521739130434783,0.6389891696750902,0.6028880866425993,0.6353790613718412,0.6268115942028986,0.6057347670250897,0.5507246376811594,0.5827338129496403,0.5287769784172662,0.5441176470588235,0.5145985401459854,0.4693140794223827,0.5072992700729927,0.5384615384615384,0.4925925925925926,0.4307116104868914,0.43283582089552236,0.42379182156133827,0.4200743494423792,0.4291044776119403,0.41947565543071164,0.41064638783269963,0.367816091954023,0.3448275862068966,0.37209302325581395,0.38846153846153847,0.37453183520599254,0.40808823529411764,0.4124087591240876,0.4095940959409594,0.3726937269372694,0.373134328358209,0.3613138686131387,0.3381818181818182,0.32967032967032966,0.33579335793357934,0.37407407407407406,0.3210332103321033,0.29850746268656714,0.3258426966292135,0.3929824561403509,0.4166666666666667,0.4536082474226804,0.4931972789115646,0.4913494809688581
1236,0.11385457479627802,0.004424778761061947,0.004347826086956522,0.00881057268722467,0.017467248908296942,0.021929824561403508,0.02666666666666667,0.025974025974025976,0.021551724137931036,0.025423728813559324,0.029166666666666667,0.036734693877551024,0.0411522633744856,0.04918032786885246,0.05416666666666667,0.07883817427385892,0.1016949152542373,0.1350210970464135,0.14049586776859505,0.15289256198347106,0.16115702479338842,0.16942148760330578,0.18518518518518517,0.2056451612903226,0.20238095238095238,0.23904382470119523,0.26693227091633465,0.27235772357723576,0.288,0.2891566265060241,0.3333333333333333,0.373015873015873,0.4708171206225681,0.5610687022900763,0.5681818181818182,0.5946969696969697,0.6287878787878788,0.6404494382022472,0.6363636363636364,0.59375,0.5551181102362205,0.5444015444015444,0.55893536121673,0.578544061302682,0.5852713178294574,0.5509433962264151,0.6121673003802282,0.5773584905660377,0.5205992509363296,0.48872180451127817,0.449438202247191,0.4681647940074906,0.40823970037453183,0.4128787878787879,0.4329501915708812,0.48863636363636365,0.49049429657794674,0.48872180451127817,0.4866920152091255,0.46616541353383456,0.4833948339483395,0.4275092936802974,0.40714285714285714,0.4136690647482014,0.37681159420289856,0.3804347826086957,0.3597122302158273
594,0.12053823778987899,0.02575107296137339,0.03508771929824561,0.03508771929824561,0.02654867256637168,0.03056768558951965,0.038461538461538464,0.03375527426160337,0.05416666666666667,0.06198347107438017,0.09583333333333334,0.10743801652892562,0.12653061224489795,0.13934426229508196,0.15789473684210525,0.18518518518518517,0.21991701244813278,0.23983739837398374,0.2631578947368421,0.27710843373493976,0.33725490196078434,0.328,0.38247011952191234,0.4330708661417323,0.44140625,0.5019607843137255,0.5372549019607843,0.5254901960784314,0.5525291828793775,0.5229007633587787,0.5419847328244275,0.5526315789473685,0.5399239543726235,0.5916030534351145,0.6,0.5868725868725869,0.6398467432950191,0.6703703703703704,0.6051660516605166,0.5912408759124088,0.5781818181818181,0.5693950177935944,0.5088967971530249,0.4911660777385159,0.49477351916376305,0.4861111111111111,0.45907473309608543,0.5160142348754448,0.47686832740213525,0.4601449275362319,0.5018315018315018,0.5223880597014925,0.4562043795620438,0.43010752688172044,0.41754385964912283,0.41580756013745707,0.4,0.3436426116838488,0.3724137931034483,0.36971830985915494,0.39361702127659576,0.3942652329749104,0.43252595155709345,0.41237113402061853,0.3784722222222222,0.3806228373702422,0.36271186440677966
8960,0.143819366855314,0.048458149779735685,0.048458149779735685,0.04782608695652174,0.05508474576271186,0.07531380753138076,0.0778688524590164,0.09090909090909091,0.09876543209876543,0.10569105691056911,0.10612244897959183,0.10526315789473684,0.12350597609561753,0.15444015444015444,0.17870722433460076,0.23735408560311283,0.2653846153846154,0.29844961240310075,0.3798449612403101,0.44921875,0.4921259842519685,0.5423076923076923,0.5945945945945946,0.6384615384615384,0.6475095785440613,0.6356589147286822,0.6509803921568628,0.659919028340081,0.6680161943319838,0.6587301587301587,0.6947791164658634,0.6867469879518072,0.67578125,0.6498054474708171,0.5905511811023622,0.56,0.52,0.572,0.604,0.6,0.6097560975609756,0.5748987854251012,0.576,0.5040650406504065,0.4897959183673469,0.428,0.4642857142857143,0.47470817120622566,0.4496124031007752,0.49609375,0.4296577946768061,0.4377358490566038,0.36704119850187267,0.3619402985074627,0.3626373626373626,0.3505535055350554,0.36329588014981273,0.38783269961977185,0.41509433962264153,0.3730769230769231,0.4312977099236641,0.42803030303030304,0.3713235294117647,0.3418181818181818,0.34798534798534797,0.3333333333333333,0.3442028985507246
7081,0.145989426609594,0.1821561338289963,0.19029850746268656,0.21348314606741572,0.23048327137546468,0.26296296296296295,0.299625468164794,0.33962264150943394,0.3522727272727273,0.38202247191011235,0.4349442379182156,0.45925925925925926,0.5204460966542751,0.5725190839694656,0.6150943396226415,0.660377358490566,0.6716981132075471,0.6466165413533834,0.6666666666666666,0.7116788321167883,0.7046263345195729,0.7157894736842105,0.7003484320557491,0.6866197183098591,0.6514084507042254,0.6321428571428571,0.5607142857142857,0.5246478873239436,0.5141843971631206,0.4854014598540146,0.5289855072463768,0.5330882352941176,0.5576208178438662,0.5074626865671642,0.47601476014760147,0.4664179104477612,0.45692883895131087,0.4528301886792453,0.4728682170542636,0.4618320610687023,0.444015444015444,0.4790874524714829,0.43609022556390975,0.45185185185185184,0.4232209737827715,0.42528735632183906,0.4046692607003891,0.4140625,0.41434262948207173,0.41832669322709165,0.44223107569721115,0.4112903225806452,0.383399209486166,0.35826771653543305,0.390625,0.391304347826087,0.3466135458167331,0.3228346456692913,0.2980392156862745,0.3201581027667984,0.3137254901960784,0.3803921568627451,0.40601503759398494,0.4377358490566038,0.3684210526315789,0.3650190114068441,0.33584905660377357
4569,0.179351443261839,0.09923664122137404,0.07604562737642585,0.06343283582089553,0.04460966542750929,0.03745318352059925,0.044444444444444446,0.040145985401459854,0.04363636363636364,0.040145985401459854,0.03636363636363636,0.03985507246376811,0.03237410071942446,0.03942652329749104,0.0539568345323741,0.06474820143884892,0.0711743772241993,0.099644128113879,0.1366906474820144,0.17028985507246377,0.23049645390070922,0.29965156794425085,0.3591549295774648,0.4290909090909091,0.550185873605948,0.6605839416058394,0.7610294117647058,0.8157894736842105,0.8326996197718631,0.8014981273408239,0.8045977011494253,0.7470817120622568,0.7237354085603113,0.6589147286821705,0.6007905138339921,0.5787401574803149,0.5984251968503937,0.625,0.6254826254826255,0.6614785992217899,0.6053639846743295,0.5833333333333334,0.5961538461538461,0.6147859922178989,0.55859375,0.5606060606060606,0.5358490566037736,0.5,0.5204460966542751,0.5666666666666667,0.5518518518518518,0.5703703703703704,0.4963235294117647,0.4962686567164179,0.4758364312267658,0.42857142857142855,0.3903345724907063,0.39543726235741444,0.38783269961977185,0.39097744360902253,0.4756554307116105,0.5430711610486891,0.5616438356164384,0.5326460481099656,0.5017301038062284,0.4586206896551724,0.43205574912891986
8475,0.0848625684913713,0.0398406374501992,0.04435483870967742,0.04032258064516129,0.020242914979757085,0.015873015873015872,0.020161290322580645,0.01593625498007968,0.024291497975708502,0.024096385542168676,0.03187250996015936,0.03501945525291829,0.03875968992248062,0.047058823529411764,0.04980842911877394,0.04669260700389105,0.0421455938697318,0.0449438202247191,0.045283018867924525,0.04924242424242424,0.05555555555555555,0.04428044280442804,0.05555555555555555,0.05860805860805861,0.08823529411764706,0.0959409594095941,0.10408921933085502,0.11231884057971014,0.10545454545454545,0.11743772241992882,0.12142857142857143,0.12323943661971831,0.12758620689655173,0.1314878892733564,0.136986301369863,0.14625850340136054,0.14685314685314685,0.15602836879432624,0.16370106761565836,0.1695501730103806,0.15753424657534246,0.17966101694915254,0.1945392491467577,0.22108843537414966,0.24573378839590443,0.2653061224489796,0.2847457627118644,0.27986348122866894,0.2867132867132867,0.313588850174216,0.3485915492957746,0.32978723404255317,0.34296028880866425,0.3727598566308244,0.375,0.3554006968641115,0.40350877192982454,0.3784722222222222,0.3543859649122807,0.3309608540925267,0.35664335664335667,0.3824561403508772,0.391304347826087,0.38926174496644295,0.3945578231292517,0.4212328767123288,0.4006849315068493
5429,0.197837345983135,0.1078838174273859,0.14583333333333334,0.1728395061728395,0.1875,0.19166666666666668,0.20416666666666666,0.23109243697478993,0.23333333333333334,0.23651452282157676,0.2845528455284553,0.33877551020408164,0.44715447154471544,0.5301204819277109,0.6442687747035574,0.7351778656126482,0.7905138339920948,0.8214285714285714,0.8095238095238095,0.8171206225680934,0.7587548638132295,0.7701149425287356,0.7224334600760456,0.6959706959706959,0.6436363636363637,0.6801470588235294,0.6948529411764706,0.6492537313432836,0.6545454545454545,0.6296296296296297,0.5762081784386617,0.5522388059701493,0.5181159420289855,0.4835164835164835,0.5328467153284672,0.5781818181818181,0.5543478260869565,0.5127272727272727,0.5090252707581228,0.4781021897810219,0.43478260869565216,0.4432624113475177,0.4842105263157895,0.46236559139784944,0.44244604316546765,0.48214285714285715,0.47985347985347987,0.46785714285714286,0.43462897526501765,0.46853146853146854,0.43309859154929575,0.40636042402826855,0.44366197183098594,0.41403508771929826,0.38434163701067614,0.36917562724014336,0.34285714285714286,0.4219858156028369,0.4612676056338028,0.5034722222222222,0.5134228187919463,0.5204081632653061,0.5129032258064516,0.5241157556270096,0.44299674267100975,0.42394822006472493,0.3987138263665595
3470,0.146852119942196,0.029850746268656716,0.022304832713754646,0.018656716417910446,0.018518518518518517,0.01818181818181818,0.036101083032490974,0.04,0.04332129963898917,0.05454545454545454,0.05860805860805861,0.05514705882352941,0.06691449814126393,0.05514705882352941,0.05514705882352941,0.058823529411764705,0.07777777777777778,0.10740740740740741,0.1417910447761194,0.17216117216117216,0.20955882352941177,0.25735294117647056,0.31835205992509363,0.3831417624521073,0.48120300751879697,0.5547169811320755,0.6022727272727273,0.690566037735849,0.7490636704119851,0.7631578947368421,0.7969348659003831,0.7878787878787878,0.7224334600760456,0.6363636363636364,0.6343283582089553,0.6477272727272727,0.6332046332046332,0.592156862745098,0.63671875,0.5931558935361216,0.6264150943396226,0.630188679245283,0.6165413533834586,0.5430711610486891,0.5880149812734082,0.578544061302682,0.5791505791505791,0.5513307984790875,0.5451127819548872,0.516728624535316,0.5129151291512916,0.4781021897810219,0.46153846153846156,0.4551971326164875,0.4368231046931408,0.4701492537313433,0.45318352059925093,0.4226415094339623,0.42641509433962266,0.4431818181818182,0.4600760456273764,0.46096654275092935,0.4693140794223827,0.41134751773049644,0.3873239436619718,0.38380281690140844,0.3543859649122807
5044,0.103624661901267,0.04961832061068702,0.05791505791505792,0.0694980694980695,0.09055118110236221,0.1111111111111111,0.12790697674418605,0.15708812260536398,0.17870722433460076,0.23255813953488372,0.2868217054263566,0.2988505747126437,0.3153846153846154,0.33073929961089493,0.32567049808429116,0.3359073359073359,0.3155893536121673,0.33976833976833976,0.3436293436293436,0.3563218390804598,0.38372093023255816,0.4280155642023346,0.43023255813953487,0.46332046332046334,0.4728682170542636,0.4669260700389105,0.4517374517374517,0.4280155642023346,0.4482758620689655,0.4482758620689655,0.4329501915708812,0.45348837209302323,0.4844961240310077,0.4980392156862745,0.5212355212355212,0.5269230769230769,0.5444015444015444,0.49019607843137253,0.44313725490196076,0.48627450980392156,0.5019762845849802,0.47104247104247104,0.4418604651162791,0.4393939393939394,0.4296577946768061,0.4148148148148148,0.43223443223443225,0.42641509433962266,0.42045454545454547,0.4444444444444444,0.4653846153846154,0.46564885496183206,0.4482758620689655,0.4521072796934866,0.4669260700389105,0.4247104247104247,0.3423076923076923,0.31297709923664124,0.3155893536121673,0.30078125,0.31153846153846154,0.31800766283524906,0.32971014492753625,0.32116788321167883,0.3236363636363636,0.33574007220216606,0.3236363636363636
