Random Generator,bet,02-2020,04-2020,06-2020,08-2020,10-2020,12-2020,02-2021,04-2021,06-2021,08-2021,10-2021,12-2021,02-2022,04-2022,06-2022,08-2022,10-2022,12-2022,02-2023,04-2023,06-2023,08-2023,10-2023,12-2023,02-2024,04-2024,06-2024,08-2024,10-2024,12-2024,02-2025,04-2025,06-2025,08-2025,10-2025,12-2025,02-2026,04-2026,06-2026,08-2026,10-2026,12-2026,02-2027,04-2027,06-2027,08-2027,10-2027,12-2027,02-2028,04-2028,06-2028,08-2028,10-2028,12-2028,02-2029,04-2029,06-2029,08-2029,10-2029,12-2029,02-2030,04-2030,06-2030,08-2030,10-2030,12-2030
6241,0.20320482008392002,0.06072874493927125,0.10040160642570281,0.14516129032258066,0.16996047430830039,0.19367588932806323,0.23461538461538461,0.23282442748091603,0.2558139534883721,0.30115830115830117,0.3215686274509804,0.2846153846153846,0.24528301886792453,0.24074074074074073,0.19852941176470587,0.18450184501845018,0.17037037037037037,0.15441176470588236,0.11808118081180811,0.09420289855072464,0.0695970695970696,0.047619047619047616,0.05185185185185185,0.0539568345323741,0.05319148936170213,0.05714285714285714,0.05357142857142857,0.05454545454545454,0.05128205128205128,0.05223880597014925,0.05970149253731343,0.048327137546468404,0.045627376425855515,0.06415094339622641,0.09398496240601503,0.125,0.16544117647058823,0.2631578947368421,0.33962264150943394,0.4716981132075472,0.5954198473282443,0.7169811320754716,0.7653846153846153,0.8192307692307692,0.8307692307692308,0.8358778625954199,0.8223938223938224,0.7906976744186046,0.7404580152671756,0.7196969696969697,0.6914498141263941,0.6592592592592592,0.6273062730627307,0.6296296296296297,0.6264150943396226,0.6363636363636364,0.6150943396226415,0.6007604562737643,0.5627376425855514,0.5113636363636364,0.5298507462686567,0.5280898876404494,0.5209125475285171,0.5144927536231884,0.5090252707581228,0.4963768115942029,0.48161764705882354
1236,0.11385457479627802,0.004424778761061947,0.004347826086956522,0.00881057268722467,0.008733624454148471,0.01762114537444934,0.017777777777777778,0.022026431718061675,0.017391304347826087,0.01276595744680851,0.0125,0.012295081967213115,0.024691358024691357,0.025,0.02092050209205021,0.02127659574468085,0.017391304347826087,0.017316017316017316,0.016877637130801686,0.01652892561983471,0.00823045267489712,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,0.12053823778987899,0.02575107296137339,0.03508771929824561,0.03508771929824561,0.02654867256637168,0.03017241379310345,0.0423728813559322,0.03375527426160337,0.03347280334728033,0.029045643153526972,0.03347280334728033,0.03305785123966942,0.02459016393442623,0.024793388429752067,0.020491803278688523,0.02066115702479339,0.024691358024691357,0.020242914979757085,0.012096774193548387,0.01195219123505976,0.01568627450980392,0.01953125,0.024096385542168676,0.0199203187250996,0.027450980392156862,0.03543307086614173,0.043478260869565216,0.03474903474903475,0.034220532319391636,0.03065134099616858,0.02973977695167286,0.022556390977443608,0.022556390977443608,0.026717557251908396,0.026717557251908396,0.034482758620689655,0.03759398496240601,0.04150943396226415,0.04428044280442804,0.051094890510948905,0.05818181818181818,0.06204379562043796,0.05338078291814947,0.05415162454873646,0.07246376811594203,0.08602150537634409,0.13780918727915195,0.175,0.2206405693950178,0.2765957446808511,0.35018050541516244,0.4139194139194139,0.5201465201465202,0.6014492753623188,0.6509090909090909,0.693950177935943,0.7253521126760564,0.7464788732394366,0.7517241379310344,0.7439446366782007,0.7333333333333333,0.6853146853146853,0.6468531468531469,0.6601307189542484,0.6274509803921569,0.6,0.6282894736842105
8960,0.143819366855314,0.048458149779735685,0.048458149779735685,0.04782608695652174,0.059574468085106386,0.07112970711297072,0.06967213114754098,0.06938775510204082,0.07851239669421488,0.08032128514056225,0.06910569105691057,0.06048387096774194,0.032,0.027559055118110236,0.023622047244094488,0.011673151750972763,0.011538461538461539,0.011406844106463879,0.0037735849056603774,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7081,0.145989426609594,0.1821561338289963,0.19029850746268656,0.21348314606741572,0.22304832713754646,0.2379182156133829,0.2490566037735849,0.23574144486692014,0.21455938697318008,0.1811320754716981,0.13909774436090225,0.09665427509293681,0.06666666666666667,0.0421455938697318,0.027131782945736434,0.022900763358778626,0.01532567049808429,0.011494252873563218,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569,0.179351443261839,0.09923664122137404,0.07604562737642585,0.06343283582089553,0.04797047970479705,0.04119850187265917,0.045283018867924525,0.040740740740740744,0.03676470588235294,0.033210332103321034,0.03333333333333333,0.025735294117647058,0.021897810218978103,0.021897810218978103,0.01824817518248175,0.010948905109489052,0.007272727272727273,0.007246376811594203,0.007326007326007326,0.007380073800738007,0.007380073800738007,0.0072992700729927005,0.003676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475,0.0848625684913713,0.0398406374501992,0.04435483870967742,0.04032258064516129,0.02032520325203252,0.01593625498007968,0.008097165991902834,0.004016064257028112,0.00411522633744856,0.00816326530612245,0.004081632653061225,0.003968253968253968,0.007905138339920948,0.008,0.007874015748031496,0.00796812749003984,0.00392156862745098,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5429,0.197837345983135,0.1078838174273859,0.14583333333333334,0.1728395061728395,0.19583333333333333,0.2033195020746888,0.2231404958677686,0.22406639004149378,0.25311203319502074,0.2594142259414226,0.26229508196721313,0.27459016393442626,0.27755102040816326,0.28286852589641437,0.25396825396825395,0.2619047619047619,0.2723735408560311,0.2559055118110236,0.21031746031746032,0.20392156862745098,0.18992248062015504,0.15267175572519084,0.13358778625954199,0.11406844106463879,0.1018867924528302,0.09328358208955224,0.07924528301886792,0.08108108108108109,0.09230769230769231,0.10943396226415095,0.10820895522388059,0.13533834586466165,0.15671641791044777,0.22794117647058823,0.2878228782287823,0.3754646840148699,0.5111111111111111,0.654275092936803,0.758364312267658,0.8228782287822878,0.8708487084870848,0.8791208791208791,0.8436363636363636,0.8,0.776173285198556,0.7408759124087592,0.7269372693726938,0.7121212121212122,0.6940298507462687,0.7,0.6703296703296703,0.6436363636363637,0.6327272727272727,0.6379928315412187,0.5428571428571428,0.5950704225352113,0.5754385964912281,0.5528169014084507,0.5547945205479452,0.5034722222222222,0.5498281786941581,0.5389830508474577,0.5121107266435986,0.49666666666666665,0.5133333333333333,0.4983277591973244,0.46075085324232085
3470,0.146852119942196,0.029850746268656716,0.022304832713754646,0.018656716417910446,0.014814814814814815,0.003663003663003663,0.0036363636363636364,0.0036496350364963502,0.0036496350364963502,0.003663003663003663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5044,0.103624661901267,0.04961832061068702,0.05791505791505792,0.0694980694980695,0.08267716535433071,0.0873015873015873,0.09727626459143969,0.10384615384615385,0.10344827586206896,0.09652509652509653,0.08267716535433071,0.07450980392156863,0.0546875,0.0390625,0.031007751937984496,0.01937984496124031,0.015444015444015444,0.011583011583011582,0.00390625,0.00390625,0.003875968992248062,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003937007874015748,0.003875968992248062,0.003875968992248062,0.003861003861003861,0.0038022813688212928,0.0037593984962406013,0.003745318352059925,0.003745318352059925,0.007380073800738007,0.01444043321299639,0.017921146953405017,0.017857142857142856,0.017921146953405017,0.018315018315018316,0.025362318840579712,0.02909090909090909,0.03333333333333333,0.03690036900369004,0.043795620437956206,0.057971014492753624,0.06859205776173286,0.08363636363636363,0.10144927536231885,0.12043795620437957,0.15555555555555556,0.2013888888888889,0.23859649122807017,0.2605633802816901,0.27972027972027974
